   POLL_ID,CO,ELE,PRE,PART,PPLACEID,POLL_NAME,ADDRESS1,ADDRESS2,CITY,ST,ZIP,T_ACCESS,LEG,CO,JU,AP,CON,SCH,ORP,CEN,REPORTED,B,ISPUBLIC,OFFSPARK,MUNI,COLLEGE,COLLEGE_NAME,EARLY
2324,16,8,6,1,10542,Sherwood High School,300 Olney-Sandy Spring Road,,Sandy Spring,MD,-20860,1,14,3,6,7,4,5,,,2,S,1,1,,,,
2325,16,8,9,1,10543,Cashell Elementary School,17101 Cashell Road,,Rockville,MD,20853,1,14,3,6,7,4,5,,,2,S,1,1,,,,
2326,16,8,10,1,12818,William H. Farquhar Middle School,17017 Batchellors Forest Road,,Olney,MD,20832,1,14,3,6,7,4,5,,,2,S,1,1,,,,
2327,16,8,7,1,10545,Sherwood Elementary School,1401 Olney-Sandy Spring Road,,Sandy Spring,MD,-20860,1,14,3,6,7,4,5,,,2,S,1,1,,,,
2328,16,9,21,1,13861,Forest Oak Middle School,651 Saybrooke Oaks Boulevard,,Gaithersburg,MD,20877,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2330,16,4,12,1,13356,Winston Churchill High School,11300 Gainsborough Road,,Potomac,MD,20854,1,15,6,6,7,1,3,,,2,S,1,1,,,,
2331,16,4,20,1,10549,Robert Frost Middle School,9201 Scott Drive,,Rockville,MD,-20850,1,15,6,6,7,3,2,,,2,S,1,1,,,,
2332,16,9,5,1,13860,Montgomery Village Middle School,19300 Watkins Mill Road,,Montgomery Village,MD,-20886,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2333,16,9,7,1,10551,South Lake Elementary School,18201 Contour Road,,Gaithersburg,MD,-20877,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2334,16,9,8,1,10552,Seneca Valley High School,19401 Crystal Rock Drive,,Germantown,MD,-20874,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2335,16,9,9,1,10553,Covenant United Methodist Church,20301 Pleasant Ridge Drive,,Montgomery Village,MD,20886,1,39,6,6,7,2,1,,,2,C,1,1,,,,
2336,16,9,11,1,10554,Stedwick Elementary School,10631 Stedwick Road,,Montgomery Village,MD,-20886,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2337,16,9,12,1,10555,Watkins Mill High School,10301 Apple Ridge Road,,Gaithersburg,MD,20879,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2339,16,9,18,1,10557,Fox Chapel Elementary School,19315 Archdale Road,,Germantown,MD,-20876,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2341,16,9,22,1,10559,Strawberry Knoll Elementary School,18820 Strawberry Knoll Road,,Gaithersburg,MD,-20879,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2342,16,9,25,1,13596,Dr. Sally K. Ride Elementary School,21301 Seneca Crossing Drive,,Germantown,MD,20876,1,39,6,6,7,2,1,,,2,S,1,1,,,,
2343,16,9,26,1,10561,Clopper Mill Elementary School,18501 Cinnamon Drive,,Germantown,MD,-20874,1,39,6,6,7,2,2,,,2,S,1,1,,,,
2344,16,10,4,1,14319,Cabin John Middle School,10701 Gainsborough Road,,Potomac,MD,20854,1,15,6,6,7,1,3,,,2,S,1,1,,,,
2345,16,10,5,1,14441,Herbert Hoover Middle School,8810 Postoak Road,,Potomac,MD,20854,1,15,6,6,7,1,3,,,2,S,,,,,,
2346,16,10,6,1,14959,Wayside Elementary School,10011 Glen Road,,Potomac,MD,20854,1,15,6,6,7,1,3,,,2,S,,,,,,
2348,16,10,11,1,13109,Pauline Betz Addie Tennis Center,7801 Democracy Boulevard,,Bethesda,MD,-20817,1,15,6,6,7,1,3,,,2,O,1,1,,,,
2349,16,10,12,1,14245,Bells Mill Elementary School,8225 Bells Mill Road,,Potomac,MD,20854,1,15,6,6,7,1,3,,,2,S,1,1,,,,
2350,16,10,13,1,10568,Potomac Community Rec Center,11315 Falls Road,,Potomac,MD,-20854,1,15,6,6,7,1,3,,,2,T,1,1,,,,
2351,16,4,10,1,13851,Tilden Middle School Cafeteria,11211 Old Georgetown Road,,Rockville,MD,-20852,1,16,8,6,7,1,3,,,,S,1,1,,,,
2352,16,4,13,1,12570,Farmland Elementary School,7000 Old Gate Road,,Rockville,MD,20852,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2353,16,4,18,1,10570,Tilden Middle School Gym,11211 Old Georgetown Road,,Rockville,MD,20852,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2354,16,4,28,1,10572,Bender Jewish Community Center,6125 Montrose Road,,Rockville,MD,-20852,1,16,8,6,7,3,3,,,2,T,1,1,,,,
2355,16,4,32,1,10573,Ivymount School,11614 Seven Locks Road,,Potomac,MD,-20854,1,16,6,6,7,1,3,,,2,S,1,1,,,,
2356,16,7,3,1,13940,Clara Barton Community Center,7425 MacArthur Boulevard,,Cabin John,MD,20818,1,16,8,6,7,1,3,,,2,T,1,1,,,,
2357,16,7,4,1,10575,Bethesda Elementary School,7600 Arlington Road,,Bethesda,MD,-20814,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2358,16,7,7,1,10576,Westbrook Elementary School,5110 Allan Terrace,,Bethesda,MD,-20816,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2359,16,7,8,1,13591,Bethesda-Chevy Chase High School,4301 East-West Highway,,Bethesda,MD,-20814,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2360,16,7,9,1,10578,Lynbrook School Center,8001 Lynbrook Drive,,Bethesda,MD,-20814,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2361,16,7,10,1,13942,St. Jane Frances de Chantal Catholic Church,9601 Old Georgetown Road,,Bethesda,MD,20814,1,16,8,6,7,1,3,,,2,C,1,1,,,,
2362,16,7,11,1,13858,Somerset Elementary School,5811 Warwick Place,,Chevy Chase,MD,-20815,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2363,16,7,12,1,13943,Connie Morella Bethesda Library,7400 Arlington Road,,Bethesda,MD,20814,1,16,8,6,7,1,3,,,2,O,1,1,,,,
2364,16,7,13,1,10582,Westland Middle School,5511 Massachusetts Avenue,,Bethesda,MD,-20816,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2366,16,7,15,1,10584,Thomas W. Pyle Middle School,6311 Wilson Lane,,Bethesda,MD,-20817,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2368,16,7,18,1,10586,Washington Waldorf School,4800 Sangamore Road,,Bethesda,MD,-20816,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2369,16,7,19,1,10587,Wyngate Elementary School,9300 Wadsworth Drive,,Bethesda,MD,20817,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2370,16,7,20,1,10588,Davis Library,6400 Democracy Boulevard,,Bethesda,MD,20817,1,16,8,6,7,1,3,,,2,O,1,1,,,,
2371,16,7,22,1,10589,Bannockburn Elementary School,6520 Dalroy Lane,,Bethesda,MD,-20817,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2372,16,7,23,1,10590,Walt Whitman High School,7100 Whittier Boulevard,,Bethesda,MD,-20817,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2373,16,7,24,1,10591,Little Flower School Hall,5601 Massachusetts Avenue,,Bethesda,MD,-20816,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2374,16,7,25,1,10592,Grosvenor School Center,5701 Grosvenor Lane,,Bethesda,MD,-20814,1,16,8,6,7,1,3,,,2,S,1,1,,,,
2375,16,7,26,1,10593,Friendship Heights Village Center,4433 S. Park Avenue,,Chevy Chase,MD,-20815,1,16,8,6,7,1,3,,,2,T,1,1,,,,
2376,16,7,27,1,13944,St. Dunstan's Episcopal Church,5450 Massachusetts Avenue,,Bethesda,MD,-20816,1,16,8,6,7,1,3,,,2,C,1,1,,,,
2377,16,7,28,1,14439,Bradley Hills Elementary School,8701 Hartsdale Avenue,,Bethesda,MD,20817,1,16,8,6,7,1,3,,,2,S,,,,,,
2379,16,7,31,1,10597,The Promenade Party Room,5225 Pooks Hill Road,,Bethesda,MD,-20814,1,16,8,6,7,1,3,,,2,O,1,1,,,,
2380,16,13,38,1,13870,Cedar Lane Unitarian Universalist Church,9601 Cedar Lane,,Bethesda,MD,20814,1,18,8,6,7,1,3,,,2,C,1,1,,,,
2381,16,4,1,1,10599,Rockville High School,2100 Baltimore Road,,Rockville,MD,20851,1,17,8,6,7,3,5,,,2,S,1,1,,,,
2382,16,4,2,1,10600,Julius West Middle School,651 Great Falls Road,,Rockville,MD,-20850,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2383,16,4,3,1,10601,Carver Educational Services Center,850 Hungerford Drive,,Rockville,MD,-20850,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2384,16,4,4,1,10614,Parkside Clubhouse North,10522 Montrose Avenue,,Bethesda,MD,20814,1,18,8,6,7,1,3,,,2,O,1,1,,,,
2385,16,4,5,1,13934,Richard Montgomery High School,250 Richard Montgomery Drive,,Rockville,MD,-20852,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2386,16,4,6,1,13323,Lone Oak School Center,1010 Grandin Avenue,,Rockville,MD,-20851,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2387,16,4,7,1,10605,Twinbrook Elementary School,5911 Ridgway Avenue,,Rockville,MD,-20851,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2388,16,4,8,1,12571,Garrett Park Elementary School,4810 Oxford Street,,Kensington,MD,20895,1,18,8,6,7,1,3,,,2,S,1,1,,,,
2389,16,4,9,1,10607,Meadow Hall Elementary School,951 Twinbrook Parkway,,Rockville,MD,-20851,1,17,8,6,7,3,5,,,2,S,1,1,,,,
2391,16,4,14,1,13935,College Gardens Elementary School,1700 Yale Place,,Rockville,MD,-20850,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2392,16,4,15,1,14300,Rocking Horse Road Center,4910 Macon Road,,Rockville,MD,20852,1,18,8,6,7,4,3,,,2,O,1,1,,,,
2393,16,4,16,1,12813,Thomas S. Wootton High School,2100 Wootton Parkway,,Rockville,MD,-20850,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2394,16,4,21,1,10612,Fallsmead Elementary School,1800 Greenplace Terrace,,Rockville,MD,-20850,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2397,16,4,25,1,10615,Ritchie Park Elementary School,1514 Dunster Road,,Rockville,MD,-20854,1,17,8,6,7,3,2,,,2,S,1,1,,,,
2399,16,4,27,1,14957,Twinbrook Community Recreation Center,12920 Twinbrook Parkway,,Rockville,MD,20851,1,18,8,6,7,3,3,,,2,T,,,,,,
2401,16,4,30,1,14978,St. Elizabeth Catholic School,917 Montrose Road,,Rockville,MD,20852,1,17,8,6,7,3,2,,,2,S,,,,,,
2403,16,9,2,1,10621,Gaithersburg High School,101 Education Boulevard,,Gaithersburg,MD,20877,1,17,6,6,7,3,2,,,2,S,1,1,,,,
2404,16,9,3,1,14470,Brown Station Elementary School,851 Quince Orchard Boulevard,,Gaithersburg,MD,20878,1,17,6,6,7,3,2,,,2,S,,,,,,
2405,16,9,6,1,10623,Fields Road Elementary School,One School Drive,,Gaithersburg,MD,-20878,1,17,6,6,7,3,2,,,2,S,1,1,,,,
2406,16,9,13,1,10624,Diamond Elementary School,4 Marquis Drive,,Gaithersburg,MD,-20878,1,17,6,6,7,3,2,,,2,S,1,1,,,,
2407,16,9,15,1,10625,Watkins Mill Elementary School,19001 Watkins Mill Road,,Montgomery Village,MD,-20886,1,17,6,6,7,3,1,,,2,S,1,1,,,,
2408,16,9,16,1,10626,WSSC Gaithersburg Depot,111 W. Diamond Avenue,,Gaithersburg,MD,20877,1,17,6,6,7,3,2,,,2,O,1,1,,,,
2409,16,9,20,1,10627,Gaithersburg Middle School,2 Teachers Way,,Gaithersburg,MD,-20877,1,17,6,6,7,3,1,,,2,S,1,1,,,,
2410,16,9,24,1,12819,St. Rose of Lima Parish,11701 Clopper Road,,Gaithersburg,MD,-20878,1,17,6,6,7,3,2,,,2,C,1,1,,,,
2412,16,7,1,1,13591,Bethesda-Chevy Chase High School,4301 East-West Highway,,Bethesda,MD,-20814,1,18,8,6,7,1,3,,,2,S,1,1,,,,
2413,16,7,2,1,10631,Chevy Chase Village Hall,5906 Connecticut Avenue,,Chevy Chase,MD,-20815,1,18,8,6,7,1,3,,,2,T,1,1,,,,
2414,16,7,5,1,10632,Rollingwood School Center,3200 Woodbine Street,,Chevy Chase,MD,-20815,1,18,8,6,7,1,3,,,2,S,1,1,,,,
2415,16,7,6,1,12582,Chevy Chase Elementary School,4015 Rosemary Street,,Chevy Chase,MD,-20815,1,18,8,6,7,1,3,,,2,S,1,1,,,,
2416,16,7,16,1,10634,North Chevy Chase Elementary School,3700 Jones Bridge Road,,Chevy Chase,MD,-20815,1,18,8,6,7,1,3,,,2,S,1,1,,,,
2417,16,7,21,1,13369,Chevy Chase United Methodist Church,7001 Connecticut Avenue,,Chevy Chase,MD,-20815,1,18,8,6,7,1,3,,,2,C,1,1,,,,
2418,16,7,32,1,10636,Chevy Chase Library,8005 Connecticut Avenue,,Chevy Chase,MD,-20815,1,18,8,6,7,1,3,,,2,O,1,1,,,,
2419,16,13,3,1,13275,Temple Emanuel,10101 Connecticut Avenue,,Kensington,MD,-20895,1,18,8,6,7,1,3,,,2,C,1,1,,,,
2420,16,13,7,1,10638,Woodlin Elementary School,2101 Luzerne Avenue,,Silver Spring,MD,-20910,1,18,8,6,7,5,4,,,2,S,1,1,,,,
2421,16,13,14,1,13946,St. Luke Lutheran Church,9100 Colesville Road,,Silver Spring,MD,-20910,1,20,8,6,7,5,4,,,2,C,1,1,,,,
2422,16,13,16,1,10640,Rosemary Hills Elementary School,2111 Porter Road,,Silver Spring,MD,-20910,1,18,8,6,7,5,3,,,2,S,1,1,,,,
2424,16,13,24,1,10642,Holy Cross Resource Institute,9805 Dameron Drive,,Silver Spring,MD,-20902,1,18,8,6,7,5,4,,,2,O,1,1,,,,
2425,16,13,25,1,10643,Viers Mill Elementary School,11711 Joseph Mill Road,,Silver Spring,MD,-20906,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2427,16,13,27,1,10645,Albert Einstein High School,11135 Newport Mill Road,,Kensington,MD,-20895,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2428,16,13,28,1,10646,Wheaton High School,12401 Dalewood Drive,,Silver Spring,MD,-20906,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2429,16,13,29,1,10647,Highland Elementary School,3100 Medway Street,,Silver Spring,MD,-20902,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2430,16,13,30,1,13278,Holiday Park Senior Center,3950 Ferrara Drive,,Wheaton,MD,20906,1,18,8,6,7,4,4,,,2,T,1,1,,,,
2431,16,13,31,1,10649,Oakland Terrace Elementary School,2720 Plyers Mill Road,,Silver Spring,MD,-20902,1,18,8,6,7,5,4,,,2,S,1,1,,,,
2433,16,13,34,1,10651,Kensington Town Hall,3710 Mitchell Street,,Kensington,MD,-20895,1,18,8,6,7,1,3,,,2,T,1,1,,,,
2434,16,13,36,1,13869,Sargent Shriver Elementary School,12518 Greenly Street,,Silver Spring,MD,-20906,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2435,16,13,39,1,14667,Rock Creek Forest Elementary School,8330 Grubb Road,,Chevy Chase,MD,20815,1,18,8,6,7,1,3,,,2,S,1,1,,,,
2436,16,13,40,1,10654,Rock View Elementary School,3901 Denfeld Avenue,,Kensington,MD,-20895,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2437,16,13,44,1,14471,Arcola Elementary School,1820 Franwall Avenue,,Silver Spring,MD,20902,1,18,8,6,7,4,4,,,2,S,,,,,,
2438,16,13,53,1,10656,Sligo Middle School,1401 Dennis Avenue,,Silver Spring,MD,-20902,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2439,16,13,58,1,10657,Flora M. Singer Elementary School,2600 Hayden Drive,,Silver Spring,MD,20902,1,18,8,6,7,5,4,,,2,S,1,1,,,,
2440,16,13,59,1,10658,Stephen Knolls School,10731 St. Margarets Way,,Kensington,MD,-20895,1,18,8,6,7,4,4,,,2,S,1,1,,,,
2441,16,4,19,1,14663,Candlewood Elementary School,7210 Osprey Drive,,Rockville,MD,20855,1,19,6,6,7,3,2,,,2,S,1,1,,,,
2442,16,8,3,1,10660,Flower Valley Elementary School,4615 Sunflower Drive,,Rockville,MD,-20853,1,19,6,6,7,3,5,,,2,S,1,1,,,,
2443,16,8,4,1,10661,Sequoyah Elementary School,17301 Bowie Mill Road,,Derwood,MD,-20855,1,19,8,6,7,4,5,,,2,S,1,1,,,,
2444,16,8,8,1,10662,Col. Zadok Magruder High School,5939 Muncaster Mill Road,,Rockville,MD,-20855,1,19,8,6,7,4,5,,,2,S,1,1,,,,
2445,16,9,4,1,13370,Mill Creek Towne Elementary School,17700 Park Mill Drive,,Rockville,MD,20855,1,19,6,6,7,4,1,,,2,S,1,1,,,,
2446,16,9,10,1,10664,Washington Grove Elementary School,8712 Oakmont Street,,Gaithersburg,MD,-20877,1,19,6,6,7,3,2,,,2,S,1,1,,,,
2447,16,9,14,1,10665,Derwood Alliance Church,16501 Redland Road,,Rockville,MD,-20855,1,19,6,6,7,3,2,,,2,C,1,1,,,,
2448,16,13,1,1,10666,Georgian Forest Elementary School,3100 Regina Drive,,Silver Spring,MD,-20906,1,19,8,6,7,4,4,,,2,S,1,1,,,,
2449,16,13,2,1,10667,John F. Kennedy High School,1901 Randolph Road,,Silver Spring,MD,-20902,1,19,8,6,7,4,4,,,2,S,1,1,,,,
2450,16,13,11,1,10668,Forest Knolls Elementary School,10830 Eastwood Avenue,,Silver Spring,MD,-20901,1,19,8,6,7,5,4,,,2,S,1,1,,,,
2451,16,13,19,1,13593,Margaret Schweinhaut Senior Center,1000 Forest Glen Road,,Silver Spring,MD,-20901,1,20,8,6,7,5,4,,,2,T,1,1,,,,
2452,16,13,20,1,10670,Col. E. Brooke Lee Middle School,11800 Monticello Avenue,,Silver Spring,MD,-20902,1,19,8,6,7,4,4,,,2,S,1,1,,,,
2453,16,13,33,1,10671,Kemp Mill Elementary School,411 Sisson Street,,Silver Spring,MD,-20902,1,19,8,6,7,4,4,,,2,S,1,1,,,,
2454,16,13,35,1,14442,Weller Road Elementary School,3301 Weller Road,,Silver Spring,MD,20906,1,19,8,6,7,4,4,,,2,S,,,,,,
2455,16,13,37,1,10673,St. John's Evangelical Lutheran Church,4629 Aspen Hill Road,,Rockville,MD,-20853,1,19,6,6,7,4,4,,,2,C,1,1,,,,
2456,16,13,42,1,10674,The Arc Montgomery County Karasik Center,10611 Tenbrook Drive,,Silver Spring,MD,-20901,1,20,8,6,7,5,4,,,2,O,1,1,,,,
2457,16,13,43,1,14668,Wheaton Woods Elementary School,4510 Faroe Place,,Rockville,MD,20853,1,19,8,6,7,4,4,,,2,S,1,1,,,,
2458,16,13,45,1,13947,Parkland Middle School,4610 West Frankfort Drive,,Rockville,MD,-20853,1,19,6,6,7,3,4,,,2,S,1,1,,,,
2459,16,13,46,1,10677,Bauer Drive Community Recreation Center,14625 Bauer Drive,,Rockville,MD,20853,1,19,6,6,7,3,5,,,2,T,1,1,,,,
2461,16,13,49,1,10679,Mid-County Community Rec Center,2004 Queensguard Road,,Silver Spring,MD,20906,1,19,8,6,7,4,4,,,2,T,1,1,,,,
2462,16,13,51,1,12593,Rock Creek Valley Elementary School,5121 Russett Road,,Rockville,MD,-20853,1,19,6,6,7,3,5,,,2,S,1,1,,,,
2463,16,13,52,1,12594,Earle B. Wood Middle School,14615 Bauer Drive,,Rockville,MD,-20853,1,19,6,6,7,3,5,,,2,S,1,1,,,,
2464,16,13,54,1,10682,Leisure World Clubhouse I,3700 Rossmoor Boulevard,,Silver Spring,MD,-20906,1,19,8,6,7,3,5,,,2,T,1,1,,,,
2465,16,13,55,1,11141,Strathmore Elementary School,3200 Beaverwood Lane,,Silver Spring,MD,-20906,1,19,8,6,7,4,4,,,2,S,1,1,,,,
2466,16,13,56,1,10684,Argyle Middle School,2400 Bel Pre Road,,Silver Spring,MD,-20906,1,19,8,6,7,4,4,,,2,S,1,1,,,,
2467,16,13,57,1,10685,Arcola Towers,1135 University Boulevard West,,Silver Spring,MD,-20902,1,19,8,6,7,4,4,,,2,O,1,1,,,,
2468,16,13,60,1,10542,Sherwood High School,300 Olney-Sandy Spring Road,,Sandy Spring,MD,-20860,1,19,3,6,7,4,5,,,2,S,1,1,,,,
2469,16,13,63,1,14443,Glenallan Elementary School,12520 Heurich Road,,Silver Spring,MD,20902,1,19,8,6,7,4,4,,,2,S,,,,,,
2470,16,13,64,1,10688,St. Matthew Presbyterian Church,4001 Bel Pre Road,,Silver Spring,MD,-20906,1,19,8,6,7,4,5,,,2,C,1,1,,,,
2471,16,5,3,1,10689,Francis Scott Key Middle School,910 Schindler Drive,,Silver Spring,MD,20903,1,20,3,6,7,5,5,,,2,S,1,1,,,,
2472,16,5,5,1,14958,Burnt Mills Elementary School,11211 Childs Street,,Silver Spring,MD,20901,1,20,8,6,7,5,5,,,2,S,,,,,,
2473,16,5,6,1,10691,White Oak Middle School,12201 New Hampshire Avenue,,Silver Spring,MD,-20904,1,20,3,6,7,5,5,,,2,S,1,1,,,,
2475,16,5,9,1,10693,Westover Elementary School,401 Hawkesbury Lane,,Silver Spring,MD,-20904,1,14,8,6,7,4,5,,,2,S,1,1,,,,
2476,16,5,10,1,12816,Cresthaven Elementary School,1234 Cresthaven Drive,,Silver Spring,MD,20903,1,20,3,6,7,5,5,,,2,S,1,1,,,,
2477,16,5,11,1,12575,Cannon Road Elementary School,901 Cannon Road,,Silver Spring,MD,20904,1,20,8,6,7,5,5,,,2,S,1,1,,,,
2478,16,5,12,1,10696,Galway Elementary School,12612 Galway Drive,,Silver Spring,MD,20904,1,14,3,6,7,5,5,,,2,S,1,1,,,,
2479,16,5,13,1,14593,White Oak Community Recreation Center,1700 April Lane,,Silver Spring,MD,20904,1,20,3,6,7,5,5,,,2,T,,,,,,
2480,16,5,14,1,10698,JoAnn Leleck Elementary School at Broad Acres,710 Beacon Road,,Silver Spring,MD,-20903,1,20,8,6,7,5,5,,,2,S,1,1,,,,
2481,16,5,16,1,10699,Stonegate Elementary School,14811 Notley Road,,Silver Spring,MD,-20905,1,14,8,6,7,4,5,,,2,S,1,1,,,,
2482,16,13,4,1,10700,Takoma Park Elementary School,7511 Holly Avenue,,Takoma Park,MD,-20912,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2483,16,13,5,1,10701,Silver Spring Library,900 Wayne Avenue,,Silver Spring,MD,-20910,1,20,8,6,7,5,4,,,2,O,1,1,,,,
2484,16,13,6,1,10702,Piney Branch Elementary School,7510 Maple Avenue,,Takoma Park,MD,-20912,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2485,16,13,8,1,13371,East Silver Spring Elementary School,631 Silver Spring Avenue,,Silver Spring,MD,-20910,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2487,16,13,10,1,10705,M-NCPPC Auditorium,8787 Georgia Avenue,,Silver Spring,MD,-20910,1,20,8,6,7,5,4,,,2,O,1,1,,,,
2489,16,13,13,1,10707,Highland View Elementary School,9010 Providence Avenue,,Silver Spring,MD,-20901,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2490,16,13,15,1,10708,Eastern Middle School,300 University Boulevard East,,Silver Spring,MD,-20901,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2491,16,13,18,1,13867,Oak View Elementary School,400 East Wayne Avenue,,Silver Spring,MD,-20901,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2492,16,13,21,1,10710,Takoma Park Middle School,7611 Piney Branch Road,,Silver Spring,MD,-20910,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2493,16,13,22,1,10711,Rolling Terrace Elementary School,705 Bayfield Street,,Takoma Park,MD,-20912,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2494,16,13,23,1,10712,Pine Crest Elementary School,201 Woodmoor Drive,,Silver Spring,MD,-20901,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2496,16,13,47,1,14595,Montgomery College Cultural Arts Center,7995 Georgia Avenue,,Silver Spring,MD,20910,1,20,8,6,7,5,4,,,2,T,,,,,,
2497,16,13,50,1,10715,Sligo Creek Elementary School,500 Schuyler Road,,Silver Spring,MD,-20910,1,20,8,6,7,5,4,,,2,S,1,1,,,,
2498,17,6,6,1,10716,SUITLAND HIGH SCHOOL,5200 SILVER HILL RD,,FORESTVILLE,MD,-20747,1,24,4,7,4,7,7,,,2,S,1,1,,,,
2499,17,6,12,1,10717,OVERLOOK ELEMENTARY SCHOOL,3298 CURTIS DR,,TEMPLE HILLS,MD,20748,1,24,4,7,4,7,7,,,2,S,1,1,,,,
2500,17,6,15,1,13660,EDGAR ALLAN POE ALT. ELEMENTARY SCHOOL,2001 SHADYSIDE AVE,,SUITLAND,MD,-20746,1,24,4,7,4,7,7,,,2,S,1,1,,,,
2501,17,6,21,1,13662,ST. BERNADINE CHURCH SIENA HALL,2400 BROOKS DRIVE,,SUITLAND,MD,-20746,1,25,4,7,4,7,7,,,2,C,1,1,,,,
2502,17,6,8,1,13655,GREEN VALLEY ACADEMY,2215 CHADWICK ST,,TEMPLE HILLS,MD,-20748,1,26,4,7,4,7,7,,,2,S,1,1,,,,
2503,17,6,17,1,10721,JESSIE B. MASON SCHOOL,2720 IVERSON ST,,TEMPLE HILLS,MD,-20748,1,26,4,7,4,7,7,,,2,S,1,1,,,,
2504,17,12,6,1,10722,POTOMAC HIGH SCHOOL GYM,5211 BOYDELL AVE,,OXON HILL,MD,-20745,1,26,4,7,4,7,8,,,2,S,1,1,,,,
2505,17,12,9,1,10723,GLASSMANOR ELEMENTARY SCHOOL,1011 MARCY AVE,,OXON HILL,MD,-20745,1,26,4,7,4,8,8,,,2,S,1,1,,,,
2506,17,12,13,1,13692,MAYA ANGELOU FRENCH IMMERSION,2000 CALLAWAY ST,,HILLCREST HEIGHTS,MD,-20748,1,26,4,7,4,7,8,,,2,S,1,1,,,,
2507,17,6,2,1,13651,THURGOOD MARSHALL MIDDLE SCHL GYM,4909 BRINKLEY RD,,TEMPLE HILLS,MD,-20748,1,26,4,7,4,8,8,,,2,S,1,1,,,,
2508,17,6,9,1,13656,BENJAMIN STODDERT MIDDLE SCHL,2501 OLSON ST,,TEMPLE HILLS,MD,-20748,1,24,4,7,4,7,7,,,2,S,1,1,,,,
2509,17,6,13,1,13658,PGCPS BUILDING,4815 DALTON ST,,TEMPLE HILLS,MD,-20748,1,26,4,7,4,8,8,,,2,S,1,1,,,,
2510,17,6,14,1,13778,TEMPLE HILLS COMMUNITY CENTER,5300 TEMPLE HILL ROAD,,TEMPLE HILLS,MD,20748,1,25,4,7,4,8,7,,,2,T,1,1,,,,
2511,17,12,1,1,13687,JOHN HANSON MONTESSORI SCHOOL,6360 OXON HILL RD,,OXON HILL,MD,-20745,1,26,4,7,4,8,8,,,2,S,1,1,,,,
2512,17,12,2,1,13688,FOREST HEIGHTS ELEMENTARY SCH,200 TALBERT DR,,OXON HILL,MD,-20745,1,26,4,7,4,8,8,,,2,S,1,1,,,,
2513,17,12,4,1,10731,VALLEY VIEW ELEMENTARY SCHOOL,5500 DANBY AVE,,OXON HILL,MD,-20745,1,26,4,7,4,8,8,,,2,S,1,1,,,,
2514,17,12,7,1,13690,SAMUEL CHASE ELEMENTARY SCHL,5700 FISHER RD,,TEMPLE HILLS,MD,-20748,1,25,4,7,4,8,8,,,2,S,1,1,,,,
2515,17,12,8,1,10733,APPLE GROVE ELEMENTARY SCHOOL,7400 BELLEFIELD AVE,,FORT WASHINGTON,MD,-20744,1,26,4,7,4,8,8,,,2,S,1,1,,,,
